TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,GAME_DATE
1610612753,Orlando Magic,81,34,47,0.42,3908.0,113.6,2683,0.73,590,381,1478.0,1093.0,1163.0,3860.0,1,24,24,24,18,16,12,7,13,14,25,16,20,6,04/07/2023
1610612755,Philadelphia 76ers,81,53,28,0.654,3928.0,112.8,2604,0.72,625,384,1335.0,1032.0,1261.0,3910.0,1,3,3,3,5,8,22,14,9,13,14,7,28,7,04/07/2023
1610612756,Phoenix Suns,81,45,36,0.556,3908.0,112.2,2622,0.715,581,429,1311.0,1121.0,1068.0,3920.0,1,9,9,9,18,7,18,21,14,4,11,18,10,8,04/07/2023
1610612757,Portland Trail Blazers,80,33,47,0.413,3850.0,117.5,2500,0.709,540,369,1422.0,1089.0,1218.0,4246.0,25,26,24,26,30,27,28,23,24,17,20,15,23,22,04/07/2023
1610612758,Sacramento Kings,81,48,33,0.593,3918.0,116.1,2675,0.733,567,269,1313.0,1029.0,925.0,4324.0,1,7,7,7,11,25,14,5,21,29,12,6,1,26,04/07/2023
1610612759,San Antonio Spurs,80,21,59,0.263,3875.0,119.5,2528,0.706,565,315,1521.0,1171.0,1219.0,4542.0,25,28,28,28,25,30,25,25,22,26,28,24,24,30,04/07/2023
1610612761,Toronto Raptors,81,40,41,0.494,3913.0,113.2,2447,0.719,764,422,1182.0,932.0,1225.0,3980.0,1,17,18,18,15,12,30,15,1,8,1,1,25,11,04/07/2023
1610612762,Utah Jazz,80,36,44,0.45,3865.0,116.0,2714,0.709,487,423,1497.0,1211.0,1339.0,4250.0,25,22,22,22,28,24,9,24,30,7,27,28,29,23,04/07/2023
1610612764,Washington Wizards,81,35,46,0.432,3903.0,115.0,2767,0.724,550,419,1372.0,1155.0,1110.0,4162.0,1,23,23,23,21,21,5,13,23,10,17,21,15,20,04/07/2023
1610612737,Atlanta Hawks,80,41,39,0.513,3870.0,115.3,2651,0.718,558,389,1251.0,1111.0,1237.0,4376.0,1,14,14,14,9,22,13,17,20,12,7,20,28,29,04/05/2023
1610612738,Boston Celtics,80,55,25,0.688,3900.0,110.6,2846,0.747,512,420,1218.0,1012.0,1044.0,3894.0,1,2,2,2,1,3,3,1,27,6,4,7,10,9,04/05/2023
1610612751,Brooklyn Nets,80,44,36,0.55,3850.0,113.7,2581,0.691,565,497,1339.0,1164.0,1058.0,3988.0,1,9,10,10,22,17,19,28,17,1,16,26,11,14,04/05/2023
1610612766,Charlotte Hornets,80,26,54,0.325,3870.0,115.0,2678,0.716,616,411,1336.0,1137.0,970.0,4224.0,1,27,27,27,9,20,9,18,8,10,15,22,3,25,04/05/2023
1610612741,Chicago Bulls,80,38,42,0.475,3885.0,111.8,2700,0.736,623,360,1258.0,957.0,1023.0,3768.0,1,19,19,19,4,5,8,3,7,17,10,3,7,4,04/05/2023
1610612739,Cleveland Cavaliers,80,50,30,0.625,3880.0,110.1,2508,0.715,564,372,1251.0,967.0,1029.0,3702.0,1,5,5,5,5,1,23,20,18,14,7,4,9,3,04/05/2023
1610612742,Dallas Mavericks,80,38,42,0.475,3890.0,116.0,2482,0.716,503,298,1215.0,1161.0,1069.0,4072.0,1,19,19,19,3,23,27,19,29,28,3,24,13,18,04/05/2023
1610612743,Denver Nuggets,79,52,27,0.658,3807.0,113.5,2598,0.728,593,355,1379.0,1051.0,1093.0,4166.0,23,3,3,3,29,14,18,10,11,19,19,10,14,21,04/05/2023
1610612765,Detroit Pistons,80,16,64,0.2,3865.0,118.0,2488,0.7,561,299,1440.0,1188.0,1060.0,4312.0,1,30,30,30,16,28,26,27,19,27,24,28,12,28,04/05/2023
1610612744,Golden State Warriors,80,42,38,0.525,3870.0,113.9,2707,0.719,569,311,1559.0,1050.0,1137.0,3988.0,1,11,12,12,9,18,7,15,16,25,29,9,19,14,04/05/2023
1610612745,Houston Rockets,80,20,60,0.25,3855.0,119.0,2623,0.729,581,359,1650.0,1031.0,1396.0,3924.0,1,28,29,29,19,29,15,8,12,18,30,8,30,10,04/05/2023
1610612754,Indiana Pacers,80,34,46,0.425,3855.0,117.1,2506,0.684,616,466,1451.0,1235.0,1188.0,4270.0,1,23,24,24,19,26,24,30,8,2,25,29,22,26,04/05/2023
1610612746,LA Clippers,80,42,38,0.525,3870.0,113.5,2665,0.729,570,354,1457.0,1072.0,1165.0,4088.0,1,11,12,12,9,13,11,7,14,21,26,15,21,19,04/05/2023
1610612747,Los Angeles Lakers,80,41,39,0.513,3880.0,113.3,2847,0.726,516,365,1367.0,1109.0,1233.0,4204.0,1,14,14,14,5,12,2,11,25,16,18,19,27,23,04/05/2023
1610612763,Memphis Grizzlies,80,50,30,0.625,3860.0,110.6,2770,0.712,663,463,1253.0,1159.0,1106.0,3798.0,1,5,5,5,18,4,4,22,3,3,9,23,16,7,04/05/2023
1610612748,Miami Heat,79,42,37,0.532,3817.0,113.0,2431,0.732,635,236,1249.0,946.0,992.0,3642.0,23,11,11,11,25,9,29,5,6,30,6,2,4,1,04/05/2023
1610612749,Milwaukee Bucks,80,58,22,0.725,3870.0,110.5,3016,0.745,511,398,1308.0,1069.0,1016.0,3938.0,1,1,1,1,9,2,1,2,28,11,14,13,6,12,04/05/2023
1610612750,Minnesota Timberwolves,80,40,40,0.5,3870.0,113.1,2618,0.703,642,428,1423.0,1093.0,1154.0,4048.0,1,17,17,17,9,10,16,26,5,4,21,18,20,17,04/05/2023
1610612740,New Orleans Pelicans,80,41,39,0.513,3875.0,112.0,2640,0.731,664,327,1428.0,1071.0,1112.0,3968.0,1,14,14,14,7,6,14,6,2,24,22,14,17,13,04/05/2023
1610612752,New York Knicks,80,47,33,0.588,3895.0,114.0,2726,0.725,514,330,1225.0,1076.0,1015.0,3658.0,1,8,8,8,2,19,6,12,26,23,5,16,5,2,04/05/2023
1610612760,Oklahoma City Thunder,80,38,42,0.475,3875.0,113.6,2572,0.69,659,337,1182.0,1253.0,952.0,4032.0,1,19,19,19,7,15,20,29,4,22,2,30,2,16,04/05/2023
1610612753,Orlando Magic,79,34,45,0.43,3812.0,113.6,2611,0.729,576,367,1428.0,1064.0,1134.0,3774.0,23,23,23,23,27,16,17,9,13,15,22,12,18,5,04/05/2023
1610612755,Philadelphia 76ers,79,52,27,0.658,3827.0,112.6,2536,0.718,608,378,1287.0,1011.0,1230.0,3792.0,23,3,3,3,23,8,22,16,10,13,12,6,26,6,04/05/2023
1610612756,Phoenix Suns,79,44,35,0.557,3812.0,112.0,2562,0.715,570,413,1277.0,1089.0,1027.0,3806.0,23,9,9,9,27,7,21,21,14,9,11,17,8,8,04/05/2023
1610612757,Portland Trail Blazers,79,33,46,0.418,3802.0,117.4,2472,0.711,533,355,1393.0,1056.0,1195.0,4174.0,23,26,24,26,30,27,28,23,24,19,20,11,23,22,04/05/2023
1610612758,Sacramento Kings,80,48,32,0.6,3870.0,116.0,2653,0.734,557,266,1301.0,1007.0,914.0,4280.0,1,7,7,7,9,24,12,4,21,29,13,5,1,27,04/05/2023
1610612759,San Antonio Spurs,79,20,59,0.253,3827.0,119.6,2499,0.706,556,311,1506.0,1161.0,1202.0,4472.0,23,28,28,28,23,30,25,25,22,25,28,24,24,30,04/05/2023
1610612761,Toronto Raptors,80,40,40,0.5,3865.0,113.1,2424,0.72,752,420,1169.0,915.0,1208.0,3924.0,1,17,17,17,16,11,30,14,1,6,1,1,25,10,04/05/2023
1610612762,Utah Jazz,79,36,43,0.456,3817.0,116.1,2676,0.709,482,421,1471.0,1187.0,1327.0,4204.0,23,22,22,22,25,25,10,24,30,5,27,27,29,23,04/05/2023
1610612764,Washington Wizards,80,34,46,0.425,3855.0,115.1,2729,0.724,546,416,1353.0,1131.0,1104.0,4114.0,1,23,24,24,19,21,5,13,23,8,17,21,15,20,04/05/2023
1610612737,Atlanta Hawks,79,40,39,0.506,3822.0,115.4,2615,0.718,548,384,1232.0,1095.0,1235.0,4310.0,7,15,15,15,14,22,15,18,22,12,6,19,28,29,04/04/2023
1610612738,Boston Celtics,79,54,25,0.684,3852.0,110.7,2809,0.747,507,413,1197.0,991.0,1024.0,3842.0,7,2,2,2,7,4,3,1,26,6,3,5,8,9,04/04/2023
1610612751,Brooklyn Nets,79,43,36,0.544,3802.0,113.6,2554,0.69,559,490,1322.0,1147.0,1047.0,3948.0,7,10,10,10,29,16,21,28,18,1,15,24,11,14,04/04/2023
1610612766,Charlotte Hornets,80,26,54,0.325,3870.0,115.0,2678,0.716,616,411,1336.0,1137.0,970.0,4224.0,1,27,27,27,3,21,8,19,7,9,17,23,3,26,04/04/2023
1610612741,Chicago Bulls,79,38,41,0.481,3837.0,111.9,2667,0.737,613,357,1242.0,946.0,1014.0,3730.0,7,19,19,19,10,5,10,3,8,18,8,2,7,4,04/04/2023
1610612739,Cleveland Cavaliers,80,50,30,0.625,3880.0,110.1,2508,0.715,564,372,1251.0,967.0,1029.0,3702.0,1,5,6,6,1,1,23,20,16,14,10,4,10,3,04/04/2023
1610612742,Dallas Mavericks,79,37,42,0.468,3842.0,115.9,2450,0.719,499,291,1206.0,1131.0,1051.0,4014.0,7,21,20,21,9,23,28,15,29,28,5,22,13,16,04/04/2023
1610612743,Denver Nuggets,79,52,27,0.658,3807.0,113.5,2598,0.728,593,355,1379.0,1051.0,1093.0,4166.0,7,3,3,3,25,14,18,10,11,19,19,11,17,22,04/04/2023
1610612765,Detroit Pistons,79,16,63,0.203,3817.0,117.9,2463,0.701,556,296,1425.0,1167.0,1047.0,4264.0,7,30,30,30,19,28,27,27,19,27,24,27,11,28,04/04/2023
1610612744,Golden State Warriors,80,42,38,0.525,3870.0,113.9,2707,0.719,569,311,1559.0,1050.0,1137.0,3988.0,1,11,12,12,3,19,5,16,15,25,29,10,19,15,04/04/2023
1610612745,Houston Rockets,80,20,60,0.25,3855.0,119.0,2623,0.729,581,359,1650.0,1031.0,1396.0,3924.0,1,28,29,29,6,29,12,7,12,17,30,8,30,13,04/04/2023
1610612754,Indiana Pacers,79,34,45,0.43,3807.0,116.9,2479,0.687,610,461,1424.0,1211.0,1160.0,4202.0,7,23,23,23,25,26,25,30,9,2,23,29,22,24,04/04/2023
1610612746,LA Clippers,79,41,38,0.519,3822.0,113.5,2632,0.729,561,350,1448.0,1058.0,1147.0,4034.0,7,13,12,13,14,13,11,9,17,21,26,13,20,18,04/04/2023
1610612747,Los Angeles Lakers,79,41,38,0.519,3832.0,113.3,2813,0.725,512,362,1349.0,1101.0,1209.0,4158.0,7,13,12,13,11,12,2,11,25,16,18,20,26,21,04/04/2023
1610612763,Memphis Grizzlies,79,50,29,0.633,3807.0,110.4,2736,0.711,653,457,1232.0,1148.0,1088.0,3764.0,7,5,5,5,25,2,4,23,4,3,6,25,14,5,04/04/2023
1610612748,Miami Heat,79,42,37,0.532,3817.0,113.0,2431,0.732,635,236,1249.0,946.0,992.0,3642.0,7,11,11,11,19,9,29,5,6,30,9,2,4,2,04/04/2023
1610612749,Milwaukee Bucks,79,57,22,0.722,3822.0,110.7,2976,0.744,504,395,1290.0,1067.0,1007.0,3898.0,7,1,1,1,14,3,1,2,27,11,14,16,6,11,04/04/2023
1610612750,Minnesota Timberwolves,80,40,40,0.5,3870.0,113.1,2618,0.703,642,428,1423.0,1093.0,1154.0,4048.0,1,15,18,18,3,10,13,26,5,4,22,18,21,19,04/04/2023
1610612740,New Orleans Pelicans,79,40,39,0.506,3822.0,111.9,2604,0.732,655,319,1413.0,1047.0,1091.0,3898.0,7,15,15,15,14,6,17,6,3,24,21,9,16,11,04/04/2023
1610612752,New York Knicks,79,46,33,0.582,3847.0,113.8,2694,0.725,501,322,1205.0,1060.0,998.0,3604.0,7,8,8,8,8,18,7,12,28,23,4,14,5,1,04/04/2023
1610612760,Oklahoma City Thunder,80,38,42,0.475,3875.0,113.6,2572,0.69,659,337,1182.0,1253.0,952.0,4032.0,1,19,20,20,2,15,19,29,2,22,2,30,2,17,04/04/2023
1610612753,Orlando Magic,79,34,45,0.43,3812.0,113.6,2611,0.729,576,367,1428.0,1064.0,1134.0,3774.0,7,23,23,23,23,17,16,8,13,15,25,15,18,6,04/04/2023
1610612755,Philadelphia 76ers,79,52,27,0.658,3827.0,112.6,2536,0.718,608,378,1287.0,1011.0,1230.0,3792.0,7,3,3,3,12,8,22,17,10,13,12,7,27,7,04/04/2023
1610612756,Phoenix Suns,79,44,35,0.557,3812.0,112.0,2562,0.715,570,413,1277.0,1089.0,1027.0,3806.0,7,9,9,9,23,7,20,21,14,6,11,17,9,8,04/04/2023
1610612757,Portland Trail Blazers,79,33,46,0.418,3802.0,117.4,2472,0.711,533,355,1393.0,1056.0,1195.0,4174.0,7,26,26,26,29,27,26,22,24,19,20,12,24,23,04/04/2023
1610612758,Sacramento Kings,79,48,31,0.608,3822.0,115.9,2618,0.734,550,265,1289.0,993.0,902.0,4244.0,7,7,7,7,14,24,13,4,21,29,13,6,1,27,04/04/2023
1610612759,San Antonio Spurs,79,20,59,0.253,3827.0,119.6,2499,0.706,556,311,1506.0,1161.0,1202.0,4472.0,7,28,28,28,12,30,24,25,19,25,28,26,25,30,04/04/2023
1610612761,Toronto Raptors,79,40,39,0.506,3817.0,113.2,2387,0.721,742,413,1161.0,900.0,1191.0,3874.0,7,15,15,15,19,11,30,14,1,6,1,1,23,10,04/04/2023
1610612762,Utah Jazz,79,36,43,0.456,3817.0,116.1,2676,0.709,482,421,1471.0,1187.0,1327.0,4204.0,7,22,22,22,19,25,9,24,30,5,27,28,29,25,04/04/2023
1610612764,Washington Wizards,79,34,45,0.43,3807.0,115.0,2702,0.725,536,407,1334.0,1117.0,1090.0,4064.0,7,23,23,23,25,20,6,13,23,10,16,21,15,20,04/04/2023
1610612737,Atlanta Hawks,78,39,39,0.5,3774.0,115.6,2574,0.716,543,377,1209.0,1088.0,1226.0,4258.0,11,16,16,16,16,22,17,20,21,12,6,19,28,29,04/02/2023
1610612738,Boston Celtics,78,54,24,0.692,3804.0,110.7,2779,0.747,503,409,1193.0,984.0,1024.0,3798.0,11,2,2,2,11,4,3,1,26,6,3,6,10,9,04/02/2023
1610612751,Brooklyn Nets,78,43,35,0.551,3754.0,113.6,2521,0.69,553,482,1310.0,1136.0,1041.0,3890.0,11,9,9,9,29,17,20,29,18,1,15,25,12,14,04/02/2023
1610612766,Charlotte Hornets,79,26,53,0.329,3822.0,114.9,2642,0.716,613,407,1314.0,1124.0,950.0,4174.0,1,27,27,27,5,21,8,19,7,7,16,22,3,25,04/02/2023
1610612741,Chicago Bulls,78,38,40,0.487,3789.0,111.8,2641,0.737,605,351,1232.0,936.0,992.0,3660.0,11,19,18,19,12,5,9,3,9,18,8,2,6,4,04/02/2023
1610612739,Cleveland Cavaliers,79,49,30,0.62,3832.0,110.0,2483,0.716,561,365,1238.0,953.0,1011.0,3642.0,1,5,6,6,3,1,23,18,16,15,9,4,8,3,04/02/2023
1610612742,Dallas Mavericks,79,37,42,0.468,3842.0,115.9,2450,0.719,499,291,1206.0,1131.0,1051.0,4014.0,1,21,21,21,2,23,26,16,28,28,5,23,13,18,04/02/2023
1610612743,Denver Nuggets,78,52,26,0.667,3759.0,113.4,2564,0.73,584,342,1354.0,1029.0,1080.0,4104.0,11,3,3,3,26,14,18,7,11,21,19,10,15,22,04/02/2023
1610612765,Detroit Pistons,78,16,62,0.205,3769.0,117.8,2434,0.7,551,294,1407.0,1163.0,1036.0,4220.0,11,30,30,30,20,28,28,27,19,27,22,27,11,28,04/02/2023
1610612744,Golden State Warriors,79,41,38,0.519,3822.0,113.8,2672,0.718,563,305,1542.0,1038.0,1126.0,3936.0,1,11,12,12,5,18,6,17,14,26,29,11,19,15,04/02/2023
1610612745,Houston Rockets,79,19,60,0.241,3807.0,119.2,2588,0.729,569,356,1636.0,1019.0,1374.0,3870.0,1,29,29,29,9,29,12,8,13,16,30,8,30,13,04/02/2023
1610612754,Indiana Pacers,79,34,45,0.43,3807.0,116.9,2479,0.687,610,461,1424.0,1211.0,1160.0,4202.0,1,23,25,25,9,26,24,30,8,2,25,29,22,27,04/02/2023
1610612746,LA Clippers,79,41,38,0.519,3822.0,113.5,2632,0.729,561,350,1448.0,1058.0,1147.0,4034.0,1,11,12,12,5,15,11,9,16,19,26,13,21,20,04/02/2023
1610612747,Los Angeles Lakers,78,40,38,0.513,3779.0,113.2,2780,0.724,506,355,1338.0,1096.0,1197.0,4102.0,11,14,12,14,13,11,2,13,25,17,18,20,26,21,04/02/2023
1610612763,Memphis Grizzlies,78,49,29,0.628,3759.0,110.5,2695,0.711,648,452,1212.0,1132.0,1082.0,3714.0,11,5,5,5,26,2,4,22,4,3,7,24,17,5,04/02/2023
1610612748,Miami Heat,78,41,37,0.526,3769.0,113.0,2403,0.731,623,234,1239.0,939.0,983.0,3598.0,11,11,11,11,20,9,29,6,6,30,10,3,4,1,04/02/2023
1610612749,Milwaukee Bucks,78,56,22,0.718,3774.0,110.6,2932,0.743,498,388,1268.0,1058.0,991.0,3824.0,11,1,1,1,16,3,1,2,29,11,12,13,5,10,04/02/2023
1610612750,Minnesota Timberwolves,79,39,40,0.494,3822.0,113.1,2581,0.703,635,422,1407.0,1084.0,1131.0,4002.0,1,16,18,18,5,10,14,26,5,4,22,18,20,17,04/02/2023
1610612740,New Orleans Pelicans,78,40,38,0.513,3774.0,111.8,2576,0.732,649,315,1390.0,1028.0,1078.0,3854.0,11,14,12,14,16,6,16,5,3,24,21,9,14,12,04/02/2023
1610612752,New York Knicks,79,46,33,0.582,3847.0,113.8,2694,0.725,501,322,1205.0,1060.0,998.0,3604.0,1,8,8,8,1,19,5,12,27,23,4,15,7,2,04/02/2023
1610612760,Oklahoma City Thunder,79,38,41,0.481,3827.0,113.4,2547,0.691,655,336,1167.0,1223.0,938.0,3982.0,1,19,20,20,4,13,19,28,2,22,2,30,2,16,04/02/2023
1610612753,Orlando Magic,78,34,44,0.436,3764.0,113.6,2577,0.728,570,366,1411.0,1060.0,1125.0,3736.0,11,23,23,23,23,16,15,10,12,14,24,15,18,6,04/02/2023
1610612755,Philadelphia 76ers,78,51,27,0.654,3779.0,112.6,2505,0.719,605,371,1274.0,990.0,1215.0,3748.0,11,4,4,4,13,8,22,15,9,13,13,7,27,7,04/02/2023
1610612756,Phoenix Suns,78,43,35,0.551,3764.0,112.2,2520,0.714,563,406,1257.0,1067.0,1017.0,3768.0,11,9,9,9,23,7,21,21,14,8,11,17,9,8,04/02/2023
1610612757,Portland Trail Blazers,78,33,45,0.423,3754.0,117.4,2436,0.71,526,348,1382.0,1041.0,1167.0,4126.0,11,26,25,26,29,27,27,23,24,20,20,12,23,23,04/02/2023
1610612758,Sacramento Kings,78,47,31,0.603,3774.0,116.0,2586,0.734,542,261,1276.0,980.0,888.0,4198.0,11,7,7,7,16,25,13,4,22,29,14,5,1,26,04/02/2023
1610612759,San Antonio Spurs,78,20,58,0.256,3779.0,119.6,2470,0.708,549,306,1491.0,1138.0,1186.0,4420.0,11,28,28,28,13,30,25,25,20,25,28,26,25,30,04/02/2023
1610612761,Toronto Raptors,78,39,39,0.5,3769.0,113.4,2356,0.72,729,406,1151.0,892.0,1182.0,3838.0,11,16,16,16,20,12,30,14,1,8,1,1,24,11,04/02/2023
1610612762,Utah Jazz,78,36,42,0.462,3764.0,116.0,2641,0.709,478,418,1456.0,1172.0,1313.0,4142.0,11,22,21,22,23,24,9,24,30,5,27,28,29,24,04/02/2023
1610612764,Washington Wizards,78,34,44,0.436,3759.0,114.8,2669,0.725,529,403,1319.0,1098.0,1081.0,4014.0,11,23,23,23,26,20,7,11,23,10,17,21,16,18,04/02/2023
1610612737,Atlanta Hawks,77,38,39,0.494,3721.0,115.6,2537,0.715,533,374,1199.0,1077.0,1207.0,4190.0,11,17,16,17,18,22,17,21,21,12,7,19,28,29,03/31/2023
1610612738,Boston Celtics,78,54,24,0.692,3804.0,110.7,2779,0.747,503,409,1193.0,984.0,1024.0,3798.0,1,2,2,2,1,4,2,1,25,6,6,7,11,11,03/31/2023
1610612751,Brooklyn Nets,77,42,35,0.545,3706.0,113.7,2488,0.69,547,480,1297.0,1124.0,1028.0,3830.0,11,9,9,9,29,16,20,29,18,1,16,26,12,14,03/31/2023
1610612766,Charlotte Hornets,78,26,52,0.333,3774.0,114.7,2615,0.718,610,403,1286.0,1111.0,928.0,4084.0,1,27,27,27,5,20,8,18,7,7,15,24,2,24,03/31/2023
1610612741,Chicago Bulls,77,37,40,0.481,3741.0,111.8,2609,0.736,596,345,1232.0,928.0,982.0,3624.0,11,20,19,20,11,6,9,3,10,19,10,2,6,4,03/31/2023
1610612739,Cleveland Cavaliers,78,48,30,0.615,3784.0,110.1,2453,0.716,554,358,1226.0,942.0,995.0,3600.0,1,6,6,6,3,1,23,19,16,15,9,4,8,3,03/31/2023
1610612742,Dallas Mavericks,77,37,40,0.481,3741.0,115.7,2383,0.72,492,286,1161.0,1106.0,1034.0,3896.0,11,20,19,20,11,23,28,16,27,28,3,22,13,16,03/31/2023
1610612743,Denver Nuggets,77,51,26,0.662,3711.0,113.5,2534,0.733,573,335,1335.0,1001.0,1058.0,4050.0,11,3,3,3,26,15,18,5,11,22,19,8,15,22,03/31/2023
1610612765,Detroit Pistons,77,16,61,0.208,3721.0,117.6,2405,0.699,547,293,1380.0,1151.0,1023.0,4172.0,11,30,30,30,18,28,26,27,18,27,22,27,10,28,03/31/2023
1610612744,Golden State Warriors,78,41,37,0.526,3774.0,113.8,2637,0.72,554,301,1525.0,1022.0,1106.0,3878.0,1,11,11,11,5,18,6,15,16,26,29,11,18,15,03/31/2023
1610612745,Houston Rockets,78,19,59,0.244,3759.0,119.0,2560,0.729,565,352,1621.0,1005.0,1354.0,3802.0,1,28,29,29,9,29,12,9,12,16,30,9,30,12,03/31/2023
1610612754,Indiana Pacers,78,34,44,0.436,3759.0,116.9,2446,0.686,605,455,1404.0,1197.0,1147.0,4134.0,1,23,24,24,9,26,24,30,8,2,25,29,22,27,03/31/2023
1610612746,LA Clippers,78,41,37,0.526,3774.0,113.3,2606,0.73,556,346,1430.0,1039.0,1141.0,3978.0,1,11,11,11,5,13,10,7,15,18,26,13,21,20,03/31/2023
1610612747,Los Angeles Lakers,77,39,38,0.506,3731.0,113.2,2740,0.724,502,347,1334.0,1080.0,1188.0,4046.0,11,14,14,14,13,12,3,11,26,17,18,20,26,21,03/31/2023
1610612763,Memphis Grizzlies,77,49,28,0.636,3711.0,110.2,2656,0.709,647,449,1181.0,1121.0,1054.0,3644.0,11,5,5,5,26,2,5,23,3,3,4,25,14,5,03/31/2023
1610612748,Miami Heat,77,40,37,0.519,3721.0,112.9,2377,0.729,617,234,1222.0,936.0,967.0,3544.0,11,13,11,13,18,9,29,8,6,30,8,3,4,1,03/31/2023
1610612749,Milwaukee Bucks,77,55,22,0.714,3726.0,110.6,2897,0.743,490,383,1254.0,1047.0,980.0,3778.0,11,1,1,1,15,3,1,2,28,11,13,16,5,9,03/31/2023
1610612750,Minnesota Timberwolves,78,39,39,0.5,3774.0,113.2,2541,0.702,632,417,1386.0,1074.0,1106.0,3940.0,1,14,16,16,5,11,16,26,5,4,23,18,18,18,03/31/2023
1610612740,New Orleans Pelicans,77,39,38,0.506,3726.0,111.7,2550,0.733,643,310,1379.0,1014.0,1065.0,3804.0,11,14,14,14,15,5,14,6,4,24,21,10,17,13,03/31/2023
1610612752,New York Knicks,78,45,33,0.577,3799.0,113.9,2662,0.724,489,318,1190.0,1054.0,983.0,3566.0,1,8,8,8,2,19,4,13,29,23,5,17,7,2,03/31/2023
1610612760,Oklahoma City Thunder,78,38,40,0.487,3779.0,113.2,2519,0.69,648,336,1160.0,1213.0,932.0,3936.0,1,17,19,19,4,10,19,28,2,21,2,30,3,17,03/31/2023
1610612753,Orlando Magic,77,33,44,0.429,3716.0,113.7,2543,0.728,559,360,1399.0,1044.0,1121.0,3700.0,11,25,24,25,23,17,15,10,13,14,24,15,20,7,03/31/2023
1610612755,Philadelphia 76ers,77,51,26,0.662,3731.0,112.5,2480,0.719,602,369,1253.0,977.0,1202.0,3698.0,11,3,3,3,13,8,22,17,9,13,12,6,27,6,03/31/2023
1610612756,Phoenix Suns,77,42,35,0.545,3716.0,112.1,2487,0.715,559,400,1243.0,1042.0,1015.0,3722.0,11,9,9,9,23,7,21,20,13,8,11,14,9,8,03/31/2023
1610612757,Portland Trail Blazers,77,32,45,0.416,3706.0,117.6,2405,0.709,514,345,1369.0,1037.0,1152.0,4074.0,11,26,26,26,29,27,26,22,24,19,20,12,23,23,03/31/2023
1610612758,Sacramento Kings,77,47,30,0.61,3721.0,115.9,2556,0.735,533,256,1256.0,960.0,881.0,4132.0,11,7,6,7,18,24,13,4,21,29,14,5,1,26,03/31/2023
1610612759,San Antonio Spurs,77,19,58,0.247,3726.0,119.6,2432,0.708,541,303,1467.0,1109.0,1173.0,4354.0,11,28,28,28,15,30,25,24,20,25,28,23,25,30,03/31/2023
1610612761,Toronto Raptors,77,38,39,0.494,3721.0,113.4,2326,0.721,721,400,1144.0,877.0,1165.0,3794.0,11,17,16,17,18,14,30,14,1,8,1,1,24,10,03/31/2023
1610612762,Utah Jazz,77,36,41,0.468,3716.0,116.1,2600,0.708,473,417,1447.0,1165.0,1306.0,4100.0,11,22,22,22,23,25,11,25,30,4,27,28,29,25,03/31/2023
1610612764,Washington Wizards,77,34,43,0.442,3711.0,114.8,2636,0.724,520,398,1298.0,1086.0,1063.0,3950.0,11,23,23,23,26,21,7,12,23,10,17,21,16,19,03/31/2023
1610612737,Atlanta Hawks,76,38,38,0.5,3673.0,115.4,2507,0.715,527,371,1185.0,1069.0,1193.0,4140.0,12,15,14,15,19,22,16,21,21,12,7,20,28,29,03/29/2023
1610612738,Boston Celtics,76,52,24,0.684,3708.0,110.9,2707,0.749,487,400,1169.0,952.0,996.0,3694.0,12,2,2,2,12,4,2,1,27,6,5,6,10,9,03/29/2023
1610612751,Brooklyn Nets,76,41,35,0.539,3658.0,113.7,2456,0.691,538,477,1280.0,1108.0,1007.0,3786.0,12,9,9,9,28,16,20,29,19,1,16,25,11,14,03/29/2023
1610612766,Charlotte Hornets,77,26,51,0.338,3726.0,114.6,2583,0.717,607,398,1257.0,1095.0,909.0,4036.0,1,27,27,27,5,20,8,19,7,7,15,23,2,24,03/29/2023
1610612741,Chicago Bulls,76,36,40,0.474,3693.0,112.0,2576,0.736,584,341,1222.0,920.0,967.0,3586.0,12,21,20,21,13,6,9,4,10,18,9,2,4,4,03/29/2023
1610612739,Cleveland Cavaliers,77,48,29,0.623,3736.0,109.8,2423,0.718,552,349,1210.0,928.0,982.0,3546.0,1,5,6,6,3,1,23,18,14,14,8,3,8,3,03/29/2023
1610612742,Dallas Mavericks,77,37,40,0.481,3741.0,115.7,2383,0.72,492,286,1161.0,1106.0,1034.0,3896.0,1,20,20,20,2,23,26,17,25,27,3,24,13,19,03/29/2023
1610612743,Denver Nuggets,75,51,24,0.68,3615.0,113.6,2469,0.734,558,325,1319.0,984.0,1036.0,3974.0,30,3,2,3,30,15,19,5,11,22,18,8,14,21,03/29/2023
1610612765,Detroit Pistons,76,16,60,0.211,3673.0,117.6,2378,0.701,540,286,1361.0,1139.0,1008.0,4128.0,12,30,30,30,19,28,28,27,18,27,21,27,12,28,03/29/2023
